Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments,Concatenated value
Fall,2023-11-29 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1702,0.022660000000000003,38.56732,0.5174999999999996,19.958588099999986,7,285.59999999999997,20,8,13.5,Fall-London-Collection
Fall,2023-11-29 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1565,0.016280000000000003,25.478200000000005,0.621,15.821962200000003,8,699.6,91,6,15,Fall-London-Discount
Fall,2023-11-29 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,2409,0.012650000000000002,30.473850000000002,0.030000000000000027,0.9142155000000008,8,142.79999999999998,10,3,14,Fall-London-Collection
Fall,2023-11-29 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,1791,0.011770000000000003,21.080070000000006,1.06,22.344874200000007,4,206,148,18,3,Fall-London-Discount
Fall,2023-11-29 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1302,0.0149,19.3998,1.0119999999999996,19.63259759999999,4,327.59999999999997,74,18,9,Fall-London-Collection
Fall,2023-11-29 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,1334,0.011199999999999998,14.940799999999998,0.03450000000000006,0.5154576000000007,8,560.4,79,17,4.5,Fall-London-Discount
Fall,2023-11-29 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,3190,0.011799999999999998,37.641999999999996,0.6399999999999998,24.090879999999988,2,99,72,16,8,Fall-London-Collection
Fall,2023-11-29 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,3088,0.008300000000000002,25.630400000000005,0.09000000000000007,2.306736000000002,6,461,42,15,5,Fall-London-Discount
Fall,2023-11-29 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1347,0.0139,18.7233,0.21849999999999994,4.0910410499999985,7,241.248,79,26,10.5,Fall-Manchester-Collection
Fall,2023-11-29 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1833,0.0158,28.9614,2.2424999999999997,64.9459395,9,476.28,78,8,13.5,Fall-Manchester-Discount
Fall,2023-11-29 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2889,0.0103,29.7567,0.47,13.985648999999999,6,98.56,95,9,2,Fall-Manchester-Collection
Fall,2023-11-29 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,2987,0.0137,40.9219,1.7,69.56723,4,240.1,110,4,8,Fall-Manchester-Discount
Fall,2023-11-29 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1460,0.02332,34.047200000000004,0.23000000000000007,7.830856000000003,10,194.87999999999997,11,14,4.5,Fall-Manchester-Collection
Fall,2023-11-29 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1185,0.01683,19.943550000000002,1.8399999999999999,36.696132,3,252,113,9,6,Fall-Manchester-Discount
Fall,2023-11-29 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,2180,0.011550000000000003,25.179000000000006,0.7099999999999999,17.87709,7,238.7,25,8,2,Fall-Manchester-Collection
Fall,2023-11-29 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1529,0.011110000000000002,16.987190000000002,1.65,28.0288635,3,156,77,21,5,Fall-Manchester-Discount
Fall,2023-11-29 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1057,0.0137,14.4809,0.24150000000000008,3.497137350000001,5,258,57,11,9,Fall-Manchester-Collection
Fall,2023-11-29 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,1223,0.014000000000000002,17.122000000000003,0.046000000000000006,0.7876120000000003,9,673.1999999999999,66,9,1.5,Fall-Manchester-Discount
Fall,2023-11-29 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1273,0.008100000000000003,10.311300000000005,0.7099999999999997,7.321023,6,373,70,21,1,Fall-Manchester-Collection
Fall,2023-11-29 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1778,0.0107,19.0246,0.8799999999999997,16.741647999999994,4,305,88,15,1,Fall-Manchester-Discount
Fall,2023-11-30 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,2054,0.0133,27.318199999999997,0.69,18.849558,2,221.08799999999997,79,8,15,Fall-Birmingham-Collection
Fall,2023-11-30 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,1273,0.016399999999999998,20.8772,1.8744999999999998,39.134311399999994,2,129.024,80,13,3,Fall-Birmingham-Discount
Fall,2023-11-30 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2372,0.012100000000000003,28.701200000000007,0.33,9.471396000000002,1,156.79999999999998,80,24,8,Fall-Birmingham-Collection
Fall,2023-11-30 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1589,0.0126,20.0214,0.75,15.01605,3,114.24000000000001,126,21,9,Fall-Birmingham-Discount
Fall,2023-11-30 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1773,0.01397,24.76881,0.9314999999999997,23.07214651499999,5,131.04,68,16,1.5,Fall-Birmingham-Collection
Fall,2023-11-30 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,1754,0.014849999999999999,26.046899999999997,1.9894999999999998,51.82030754999999,2,132,88,9,6,Fall-Birmingham-Discount
Fall,2023-11-30 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1787,0.013200000000000002,23.588400000000004,0.46999999999999975,11.086547999999995,3,69.3,74,24,8,Fall-Birmingham-Collection
Fall,2023-11-30 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,2135,0.008360000000000001,17.8486,2.19,39.088434,6,274,71,18,3,Fall-Birmingham-Discount
Fall,2023-11-30 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,1724,0.014499999999999999,24.997999999999998,1.3684999999999996,34.20976299999999,2,213.6,70,13,0,Fall-Birmingham-Collection
Fall,2023-11-30 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,780,0.009499999999999998,7.409999999999998,0.6554999999999996,4.857254999999996,6,225.6,54,0,7.5,Fall-Birmingham-Discount
Fall,2023-11-30 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,2480,0.0058,14.383999999999999,0.7099999999999997,10.212639999999995,4,322,73,15,4,Fall-Birmingham-Collection
Fall,2023-11-30 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,2148,0.006599999999999999,14.176799999999998,1.2099999999999997,17.153927999999993,3,113,52,2,2,Fall-Birmingham-Discount
Fall,2023-11-30 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1996,0.0165,32.934000000000005,0.851,28.026834000000004,7,50.4,55,27,21,Fall-London-Collection
Fall,2023-11-30 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1424,0.0142,20.2208,2.3804999999999996,48.135614399999994,5,230.15999999999997,82,3,12,Fall-London-Discount
Fall,2023-11-30 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2825,0.013699999999999999,38.70249999999999,1.1099999999999999,42.959774999999986,4,204.96,42,28,11,Fall-London-Collection
Fall,2023-11-30 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,2691,0.0118,31.7538,1.7,53.98146,10,405.29999999999995,68,9,14,Fall-London-Discount
Fall,2023-11-30 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1633,0.014520000000000002,23.711160000000003,1.2304999999999997,29.176582379999996,8,94.91999999999999,50,1,21,Fall-London-Collection
Fall,2023-11-30 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1649,0.01342,22.12958,0.9085,20.10472343,4,316.8,68,19,4.5,Fall-London-Discount
Fall,2023-11-30 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,2327,0.014740000000000003,34.299980000000005,0.7199999999999999,24.6959856,11,134.39999999999998,10,3,11,Fall-London-Collection
Fall,2023-11-30 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,3102,0.01144,35.48688,1.8,63.876384,2,147,116,20,8,Fall-London-Discount
Fall,2023-11-30 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,2113,0.0161,34.0193,0.29900000000000004,10.171770700000001,2,91.2,64,12,12,Fall-London-Collection
Fall,2023-11-30 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,1279,0.0102,13.045800000000002,0.24150000000000008,3.1505607000000015,7,379.2,86,12,6,Fall-London-Discount
Fall,2023-11-30 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,2567,0.008300000000000002,21.306100000000004,0.9599999999999997,20.453856,3,156,41,14,5,Fall-London-Collection
Fall,2023-11-30 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2256,0.0062000000000000015,13.987200000000003,1.2499999999999998,17.484,6,269,80,18,8,Fall-London-Discount
Fall,2023-11-30 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1576,0.0169,26.634399999999996,0.9199999999999999,24.503647999999995,4,104.832,66,6,3,Fall-Manchester-Collection
Fall,2023-11-30 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1354,0.0189,25.5906,0.6094999999999999,15.597470699999997,4,236.03999999999996,95,7,10.5,Fall-Manchester-Discount
Fall,2023-11-30 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2977,0.010400000000000003,30.96080000000001,0.43,13.313144000000005,2,192.08,55,8,10,Fall-Manchester-Collection
Fall,2023-11-30 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1893,0.008900000000000002,16.847700000000003,1.5699999999999998,26.450889000000004,8,109.19999999999999,107,24,9,Fall-Manchester-Discount
Fall,2023-11-30 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1569,0.020900000000000005,32.792100000000005,0.7129999999999996,23.38076729999999,11,250.32,53,6,7.5,Fall-Manchester-Collection
Fall,2023-11-30 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1100,0.01342,14.762,2.3345,34.461889,2,274.8,104,12,15,Fall-Manchester-Discount
Fall,2023-11-30 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,3010,0.012650000000000002,38.0765,0.7899999999999997,30.08043499999999,7,213.5,76,12,8,Fall-Manchester-Collection
Fall,2023-11-30 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1875,0.014960000000000001,28.05,0.6,16.83,5,281,120,30,4,Fall-Manchester-Discount
Fall,2023-11-30 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1735,0.013500000000000002,23.422500000000003,1.2649999999999997,29.629462499999995,5,303.59999999999997,38,13,6,Fall-Manchester-Collection
Fall,2023-11-30 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,1313,0.012,15.756,0.9199999999999997,14.495519999999996,7,398.4,59,11,12,Fall-Manchester-Discount
Fall,2023-11-30 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,2721,0.010000000000000002,27.210000000000004,0.2900000000000001,7.890900000000004,3,213,34,20,2,Fall-Manchester-Collection
Fall,2023-11-30 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1607,0.005699999999999999,9.159899999999999,0.7899999999999998,7.236320999999998,7,298,70,18,5,Fall-Manchester-Discount
Spring,2023-03-01 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1110.8,0.018500000000000003,20.5498,1.3915,28.5950467,1,51.84,45,4,3,Spring-Birmingham-Collection
Spring,2023-03-01 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,691.8000000000001,0.016100000000000003,11.137980000000002,0.943,10.503115140000002,7,0,36,4,9,Spring-Birmingham-Discount
Spring,2023-03-01 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1732.6000000000001,0.0119,20.617940000000004,0.84,17.319069600000002,1,44.800000000000004,29,30,3,Spring-Birmingham-Collection
Spring,2023-03-01 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1336.4,0.01,13.364,0.8,10.691200000000002,6,0,76,10,3,Spring-Birmingham-Discount
Spring,2023-03-01 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,812,0.01342,10.89704,0.34499999999999975,3.7594787999999975,7,88.2,19,1,6,Spring-Birmingham-Collection
Spring,2023-03-01 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,834.6000000000001,0.01276,10.649496000000003,0.7474999999999999,7.960498260000001,4,297.59999999999997,68,1,3,Spring-Birmingham-Discount
Spring,2023-03-01 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,856,0.011220000000000004,9.604320000000003,0.4999999999999997,4.802159999999999,3,0,119,14,1,Spring-Birmingham-Collection
Spring,2023-03-01 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,767.4000000000001,0.01155,8.863470000000001,1.91,16.929227700000002,7,190,61,12,2,Spring-Birmingham-Discount
Spring,2023-03-01 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,434.6,0.008800000000000002,3.824480000000001,0.6899999999999998,2.6388912,5,379.2,1,4,1.5,Spring-Birmingham-Collection
Spring,2023-03-01 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,447.8000000000002,0.013600000000000001,6.090080000000003,1.0349999999999995,6.3032328,8,561.6,14,6,4.5,Spring-Birmingham-Discount
Spring,2023-03-01 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,1486,0.0054,8.0244,0.5799999999999997,4.654151999999998,0,0,23,10,1,Spring-Birmingham-Collection
Spring,2023-03-01 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,660,0.0066,4.356,0.5899999999999997,2.5700399999999988,1,72,20,14,1,Spring-Birmingham-Discount
Spring,2023-03-01 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1757.4,0.016800000000000002,29.524320000000007,1.4144999999999999,41.76215064000001,6,46.080000000000005,18,14,9,Spring-London-Collection
Spring,2023-03-01 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1898.6000000000001,0.014699999999999998,27.909419999999997,0.6094999999999999,17.010791489999995,2,184.79999999999998,52,1,10.5,Spring-London-Discount
Spring,2023-03-01 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2205,0.010400000000000003,22.932000000000006,1.18,27.059760000000004,4,106.39999999999999,46,48,8,Spring-London-Collection
Spring,2023-03-01 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,2039.2,0.0063,12.846960000000001,1.8199999999999998,23.3814672,7,148.39999999999998,91,16,6,Spring-London-Discount
Spring,2023-03-01 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1014,0.019470000000000008,19.742580000000007,0.1495,2.951515710000001,6,110.87999999999998,55,7,16.5,Spring-London-Collection
Spring,2023-03-01 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,998.5999999999999,0.011330000000000002,11.314138,1.127,12.751033526,5,378,64,8,19.5,Spring-London-Discount
Spring,2023-03-01 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,2005.4,0.01276,25.588904000000003,0.1,2.5588904000000006,4,43.4,60,15,10,Spring-London-Collection
Spring,2023-03-01 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,2321.8,0.009130000000000001,21.198034000000003,0.86,18.230309240000004,4,180,79,24,2,Spring-London-Discount
Spring,2023-03-01 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1176.4,0.013500000000000002,15.881400000000003,0.6324999999999997,10.044985499999997,2,0,66,11,3,Spring-London-Collection
Spring,2023-03-01 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,1024.2,0.013600000000000001,13.929120000000001,0.6784999999999997,9.450907919999995,5,240,64,8,1.5,Spring-London-Discount
Spring,2023-03-01 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,2317.4,0.0137,31.74838,0.0499999999999999,1.5874189999999968,1,39,30,10,8,Spring-London-Collection
Spring,2023-03-01 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1120,0.005,5.6000000000000005,1.0299999999999996,5.767999999999998,5,265,71,22,1,Spring-London-Discount
Spring,2023-03-01 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1382,0.0154,21.2828,0.44849999999999995,9.5453358,5,224.44799999999998,67,3,6,Spring-Manchester-Collection
Spring,2023-03-01 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1302.4,0.0164,21.359360000000002,1.6674999999999998,35.6167328,6,342.71999999999997,46,6,7.5,Spring-Manchester-Discount
Spring,2023-03-01 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1608.4,0.012,19.300800000000002,1.0000000000000002,19.300800000000006,6,109.19999999999999,55,8,0,Spring-Manchester-Collection
Spring,2023-03-01 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,2172.8,0.0119,25.856320000000004,0.6599999999999999,17.0651712,4,125.99999999999999,100,9,0,Spring-Manchester-Discount
Spring,2023-03-01 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,915,0.012760000000000004,11.675400000000003,0.4599999999999997,5.370683999999998,6,174.72,49,5,12,Spring-Manchester-Collection
Spring,2023-03-01 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1200.6000000000001,0.020790000000000003,24.960474000000005,1.3569999999999998,33.871363218,3,165.6,90,12,4.5,Spring-Manchester-Discount
Spring,2023-03-01 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,2235.2000000000003,0.011990000000000004,26.80004800000001,0.8999999999999996,24.120043199999998,6,185.5,54,4,3,Spring-Manchester-Collection
Spring,2023-03-01 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1962.8000000000002,0.010450000000000003,20.511260000000007,1.2,24.613512000000007,6,324,96,9,6,Spring-Manchester-Discount
Spring,2023-03-01 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,828.4000000000001,0.013700000000000004,11.349080000000004,0.2644999999999999,3.00183166,6,384,66,10,3,Spring-Manchester-Collection
Spring,2023-03-01 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,720,0.005499999999999999,3.959999999999999,1.1844999999999997,4.690619999999997,2,66,46,4,3,Spring-Manchester-Discount
Spring,2023-03-01 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1951.2000000000003,0.011699999999999999,22.82904,0.040000000000000036,0.9131616000000008,2,62,19,3,4,Spring-Manchester-Collection
Spring,2023-03-01 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1867.2000000000003,0.004299999999999999,8.02896,0.9399999999999997,7.547222399999997,2,106,53,16,3,Spring-Manchester-Discount
Spring,2023-03-02 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1296.6000000000001,0.011000000000000003,14.262600000000004,0.7245,10.333253700000004,2,40.32,14,17,10.5,Spring-Birmingham-Collection
Spring,2023-03-02 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,699,0.0128,8.9472,2.3115,20.681452800000002,1,57.599999999999994,80,9,10.5,Spring-Birmingham-Discount
Spring,2023-03-02 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2055,0.0108,22.194000000000003,0.5800000000000001,12.872520000000003,2,44.8,42,33,0,Spring-Birmingham-Collection
Spring,2023-03-02 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1988.8000000000002,0.009599999999999997,19.09248,1.2800000000000002,24.438374400000004,3,36.800000000000004,60,12,5,Spring-Birmingham-Discount
Spring,2023-03-02 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1213.2,0.01991,24.154812000000003,0.8854999999999996,21.389086025999994,7,129.35999999999999,1,5,6,Spring-Birmingham-Collection
Spring,2023-03-02 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,1155.4,0.013200000000000002,15.251280000000003,1.081,16.486633680000004,7,361.2,87,7,9,Spring-Birmingham-Discount
Spring,2023-03-02 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,2082,0.012980000000000002,27.024360000000005,0.32999999999999974,8.918038799999994,5,0,19,4,8,Spring-Birmingham-Collection
